test_type,alloy,solute,plane,T_C,gamma_Jm2_mean,gamma_Jm2_std,gamma_Jm2_min,gamma_Jm2_max,ads_monolayers_mean,ads_monolayers_std,ads_monolayers_min,ads_monolayers_max,ads_first2_monolayers_mean,ads_first2_monolayers_std,ads_first2_monolayers_min,ads_first2_monolayers_max,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_min,acceptance_ratio_max,delta_final_mean,delta_final_std,delta_final_min,delta_final_max,term1_Jmol_mean,term1_Jmol_std,term1_Jmol_min,term1_Jmol_max,term2_Jmol_mean,term2_Jmol_std,term2_Jmol_min,term2_Jmol_max,term3_Jmol_mean,term3_Jmol_std,term3_Jmol_min,term3_Jmol_max,term4_Jmol_mean,term4_Jmol_std,term4_Jmol_min,term4_Jmol_max,term5_Jmol_mean,term5_Jmol_std,term5_Jmol_min,term5_Jmol_max,Eel_Jmol_mean,Eel_Jmol_std,Eel_Jmol_min,Eel_Jmol_max,total_Jmol_mean,total_Jmol_std,total_Jmol_min,total_Jmol_max
L,Fe-Au_wt,AU,110,675.0,1.3610206941503449,0.0,1.3610206941503449,1.3610206941503449,1.0174953078330016,0.0,1.0174953078330016,1.0174953078330016,1.0171648945437122,0.0,1.0171648945437122,1.0171648945437122,0.89223,0.0,0.89223,0.89223,0.2,0.0,0.2,0.2,26611.153844512603,0.0,26611.153844512603,26611.153844512603,37781.28550839829,0.0,37781.28550839829,37781.28550839829,-5497.732607915254,0.0,-5497.732607915254,-5497.732607915254,-303.4287763516997,0.0,-303.4287763516997,-303.4287763516997,-10982.774087264876,0.0,-10982.774087264876,-10982.774087264876,0.0,0.0,0.0,0.0,47608.50388137906,0.0,47608.50388137906,47608.50388137906
L,Fe-Au_wt,AU,110,700.0,1.3960763114891,0.0,1.3960763114891,1.3960763114891,1.0145375102991423,0.0,1.0145375102991423,1.0145375102991423,1.0142516775481731,0.0,1.0142516775481731,1.0142516775481731,0.891665,0.0,0.891665,0.891665,0.2,0.0,0.2,0.2,26654.494737102774,0.0,26654.49473710277,26654.49473710277,38687.376510090064,0.0,38687.376510090064,38687.376510090064,-5417.927519134577,0.0,-5417.927519134577,-5417.927519134577,-275.17254428556924,0.0,-275.17254428556924,-275.17254428556924,-10814.021807883966,0.0,-10814.021807883966,-10814.021807883966,0.0,0.0,0.0,0.0,48834.74937588872,0.0,48834.74937588872,48834.74937588872
L,Fe-Au_wt,AU,111,400.0,0.8835407265106483,0.0,0.8835407265106482,0.8835407265106482,1.6126336427326098,0.0,1.6126336427326098,1.6126336427326098,1.526084734580536,0.0,1.526084734580536,1.526084734580536,0.837335,0.0,0.837335,0.837335,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,38304.49017367351,0.0,38304.49017367351,38304.49017367351,-12687.608780738195,0.0,-12687.608780738195,-12687.608780738195,-14823.109078172705,0.0,-14823.109078172703,-14823.109078172703,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,75701.76944743234,0.0,75701.76944743234,75701.76944743234
L,Fe-Au_wt,AU,111,425.0,0.90299863948504,0.0,0.90299863948504,0.90299863948504,1.4748843035828982,0.0,1.4748843035828982,1.4748843035828982,1.427253530479883,0.0,1.427253530479883,1.427253530479883,0.8413299999999999,0.0,0.84133,0.84133,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,36518.85108592378,0.0,36518.85108592378,36518.85108592378,-12535.665292224554,0.0,-12535.665292224554,-12535.665292224554,-11522.25949529074,0.0,-11522.25949529074,-11522.25949529074,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,77368.92343107822,0.0,77368.92343107822,77368.92343107822
L,Fe-Au_wt,AU,111,450.0,0.9210976821231076,0.0,0.9210976821231076,0.9210976821231076,1.3905179318363468,0.0,1.3905179318363468,1.3905179318363468,1.3598971663707764,0.0,1.3598971663707764,1.3598971663707764,0.84146,0.0,0.84146,0.84146,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,35865.88994029999,0.0,35865.88994029999,35865.88994029999,-12383.72180371091,0.0,-12383.72180371091,-12383.72180371091,-9470.51586495096,0.0,-9470.51586495096,-9470.51586495096,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,78919.64940430786,0.0,78919.64940430786,78919.64940430786
L,Fe-Au_wt,AU,111,475.0,0.9382999028938336,0.0,0.9382999028938336,0.9382999028938336,1.328881081341703,0.0,1.328881081341703,1.328881081341703,1.3076789896495056,0.0,1.3076789896495056,1.3076789896495056,0.84053,0.0,0.84053,0.84053,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,35673.88059031332,0.0,35673.88059031332,35673.88059031332,-12231.778315197267,0.0,-12231.778315197267,-12231.778315197267,-7956.563727842111,0.0,-7956.563727842112,-7956.563727842112,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,80393.53567994367,0.0,80393.53567994367,80393.53567994367
L,Fe-Au_wt,AU,111,500.0,0.954837501996255,0.0,0.9548375019962548,0.9548375019962548,1.2808405651708046,0.0,1.2808405651708046,1.2808405651708046,1.2653550996273943,0.0,1.2653550996273943,1.2653550996273943,0.8417749999999999,0.0,0.841775,0.841775,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,35750.30753092678,0.0,35750.30753092678,35750.30753092678,-12079.834826683626,0.0,-12079.834826683626,-12079.834826683626,-6767.992665873782,0.0,-6767.992665873782,-6767.992665873782,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,81810.4771710391,0.0,81810.4771710391,81810.4771710391
L,Fe-Au_wt,AU,111,525.0,0.9708580598763712,0.0,0.9708580598763712,0.9708580598763712,1.241907027284978,0.0,1.241907027284978,1.241907027284978,1.2302019886618032,0.0,1.2302019886618032,1.2302019886618032,0.8427749999999999,0.0,0.842775,0.842775,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,36006.355707892915,0.0,36006.355707892915,36006.355707892915,-11927.891338169982,0.0,-11927.891338169982,-11927.891338169982,-5803.342932185174,0.0,-5803.342932185174,-5803.342932185174,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,83183.11857020749,0.0,83183.11857020749,83183.11857020749
L,Fe-Au_wt,AU,111,550.0,0.9864661337992541,0.0,0.986466133799254,0.986466133799254,1.2098332442093829,0.0,1.2098332442093829,1.2098332442093829,1.2007566291872174,0.0,1.2007566291872174,1.2007566291872174,0.842605,0.0,0.842605,0.842605,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,36397.81239683959,0.0,36397.81239683959,36397.81239683959,-11775.94784965634,0.0,-11775.94784965634,-11775.94784965634,-5009.4433359329,0.0,-5009.4433359329,-5009.4433359329,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,84520.41834392009,0.0,84520.41834392009,84520.41834392009
L,Fe-Au_wt,AU,111,575.0,1.0017400930360203,0.0,1.0017400930360203,1.0017400930360203,1.1830044673399618,0.0,1.1830044673399618,1.1830044673399618,1.1758100255901458,0.0,1.1758100255901458,1.1758100255901458,0.8434199999999998,0.0,0.84342,0.84342,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,36891.866496170565,0.0,36891.866496170565,36891.866496170565,-11624.004361142695,0.0,-11624.004361142695,-11624.004361142695,-4346.768096371395,0.0,-4346.768096371395,-4346.768096371395,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,85829.09117132622,0.0,85829.09117132622,85829.09117132622
L,Fe-Au_wt,AU,111,600.0,1.0167405904069835,0.0,1.0167405904069835,1.0167405904069835,1.160395486908666,0.0,1.160395486908666,1.160395486908666,1.1546090177452646,0.0,1.1546090177452646,1.1546090177452646,0.843015,0.0,0.843015,0.843015,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,37469.09572380364,0.0,37469.09572380364,37469.09572380364,-11472.060872629054,0.0,-11472.060872629054,-11472.060872629054,-3790.6981977739815,0.0,-3790.6981977739815,-3790.6981977739815,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,87114.33378607035,0.0,87114.33378607035,87114.33378607035
L,Fe-Au_wt,AU,111,625.0,1.0315154341962285,0.0,1.0315154341962285,1.0315154341962285,1.1412237684971671,0.0,1.1412237684971671,1.1412237684971671,1.1364764230340805,0.0,1.1364764230340805,1.1364764230340805,0.84335,0.0,0.84335,0.84335,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,38113.19182890256,0.0,38113.19182890256,38113.19182890256,-11320.117384115412,0.0,-11320.117384115412,-11320.117384115412,-3320.8291755240252,0.0,-3320.829175524025,-3320.829175524025,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,88380.24240193286,0.0,88380.24240193286,88380.24240193286
L,Fe-Au_wt,AU,111,650.0,1.046102807205837,0.0,1.046102807205837,1.046102807205837,1.1248050483150742,0.0,1.1248050483150742,1.1248050483150742,1.1208765530666231,0.0,1.1208765530666231,1.1208765530666231,0.84275,0.0,0.84275,0.84275,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,38811.18892924732,0.0,38811.18892924732,38811.18892924732,-11168.173895601769,0.0,-11168.173895601769,-11168.173895601769,-2920.9236449191653,0.0,-2920.9236449191653,-2920.9236449191653,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,89630.08852139612,0.0,89630.08852139612,89630.08852139612
L,Fe-Au_wt,AU,111,675.0,1.0605334708840228,0.0,1.0605334708840228,1.0605334708840228,1.110703485815074,0.0,1.110703485815074,1.110703485815074,1.1074195218166232,0.0,1.1074195218166232,1.1074195218166232,0.84289,0.0,0.84289,0.84289,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,39554.17289422274,0.0,39554.17289422274,39554.17289422274,-11016.230407088126,0.0,-11016.230407088126,-11016.230407088126,-2579.431834461272,0.0,-2579.431834461272,-2579.431834461272,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,90866.50778534308,0.0,90866.50778534308,90866.50778534308
L,Fe-Au_wt,AU,111,700.0,1.074832395831694,0.0,1.074832395831694,1.074832395831694,1.098536839493828,0.0,1.098536839493828,1.098536839493828,1.095762610625242,0.0,1.095762610625242,1.095762610625242,0.8436049999999999,0.0,0.843605,0.843605,0.2,0.0,0.2,0.2,64907.99713266973,0.0,64907.99713266973,64907.99713266973,40334.43361644394,0.0,40334.43361644394,40334.43361644394,-10864.286918574484,0.0,-10864.286918574484,-10864.286918574484,-2286.504155679634,0.0,-2286.504155679634,-2286.504155679634,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,92091.63967485956,0.0,92091.63967485956,92091.63967485956
omega,Fe-1.15Cu_wt,CU,100,400.0,1.9070754154590266,6.615367675886012e-05,1.9069787906936304,1.907172037966457,0.9847198748044329,1.5268280468158382e-05,0.984698173415544,0.984737235915544,0.9847242891119085,1.5268280468187083e-05,0.9847025877230196,0.9847416502230196,0.8659927777777778,2.5873624493718142e-05,0.86594,0.866015,0.2,0.0,0.2,0.2,68978.56822890704,0.0,68978.56822890704,68978.56822890704,25388.35253113113,0.0007329722379666763,25388.3515499272,25388.35340063349,-23.89565711029897,3.2720476064298647,-28.674788532358765,-19.11652568823917,-0.004300169833164611,0.0012864389372189405,-0.0060653942874043,-0.0025349453789261,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,94343.02080275804,3.272622389258392,94338.24077561389,94347.80071820064
omega,Fe-1.15Cu_wt,CU,100,425.0,1.9258552394155588,9.852993553300727e-05,1.925711324522153,1.9259991488518728,0.9825779477210995,2.604166666672628e-05,0.982549735915544,0.982608329665544,0.9825823620285752,2.604166666663561e-05,0.9825541502230196,0.9826127439730196,0.868721111111111,1.2444320435905537e-05,0.868695,0.868735,0.2,0.0,0.2,0.2,69098.36995088885,0.5660054418494256,69097.77332876742,69098.847248586,26209.285530735524,0.5673795006686008,26208.806559432844,26209.8839774311,-35.58771559841812,4.8733682485923175,-42.70567883513538,-28.46989240071208,-0.009072138256813866,0.0024105294583342727,-0.0124032524757265,-0.0060219159757596,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,95272.05869388771,4.874275910816476,95264.93922411092,95279.17789370214
omega,Fe-1.15Cu_wt,CU,100,450.0,1.9444536965018533,0.0001420156574272587,1.9442462638603808,1.944661118130549,0.9798088504988773,3.653962291768598e-05,0.979756767165544,0.979854423415544,0.9798132648063529,3.6539622917711794e-05,0.9797611814730196,0.9798588377230196,0.8705772222222222,4.711098008365146e-05,0.870485,0.87063,0.2,0.0,0.2,0.2,69253.37237803462,0.8395217402936218,69252.41778264035,69254.56562227747,26990.05951987635,0.8423687039902468,26988.86221109929,26991.0180847816,-51.289218302296426,7.023786043303427,-61.54803348111912,-41.030403123473725,-0.01831366199460032,0.0047061423971043745,-0.0251607677919015,-0.0119163350102578,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,96192.12436594669,7.025514572925513,96181.86267317303,96202.38551391829
omega,Fe-1.15Cu_wt,CU,100,475.0,1.9628284286267312,0.0001991154007230714,1.9625375917516488,1.963119244417453,0.9763146852617807,4.379434911150121e-05,0.9762474109562254,0.9763841297062252,0.9763118009684847,5.115961473145853e-05,0.9762315058295958,0.9763877558295958,0.8719477777777778,5.948272391580936e-05,0.871865,0.87203,0.2,0.0,0.2,0.2,69449.44727697903,1.1320108836873315,69447.41876176618,69450.64052122187,27723.61199692826,1.137628502729276,27722.409372783477,27725.64936054637,-71.90169073265848,9.846980756090915,-86.28504741093897,-57.51994773487263,-0.035219010216833255,0.009299780980725756,-0.0484109475110535,-0.0209249390565312,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,97101.12236416439,9.850238873771392,97086.73466395408,97115.5090213314
omega,Fe-1.15Cu_wt,CU,100,500.0,1.9809326772035343,0.00027255744344097517,1.980534559776905,1.981330750778893,0.9719705704947413,9.952514715734925e-05,0.9718262501044914,0.9720923772325536,0.9719711032903889,8.851341856666683e-05,0.9718375079327742,0.9720795037374074,0.8735994444444445,5.97622604807921e-05,0.87352,0.873705,0.2,0.0,0.2,0.2,69692.2900110344,2.5239393048240673,69689.06125365075,69695.73215279619,28402.920532099608,2.536653232788159,28399.459316679146,28406.16564739796,-98.40744739394034,13.479371261573588,-118.0953450708767,-78.7205025974277,-0.06355448123346231,0.017136695328756345,-0.0868838143302495,-0.0387258460664309,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,97996.73954125884,13.483416727020462,97977.0446721635,98016.43224103184
omega,Fe-1.15Cu_wt,CU,100,525.0,1.998715887078668,0.00036526509187046597,1.9981823417567537,1.9992493483664215,0.9667209077822643,0.00010584386437357109,0.9665749797803708,0.9668695346193844,0.9667047158638579,0.00012768045030768477,0.966540992662618,0.966888933099671,0.8756838888888888,0.00016089161292971282,0.87544,0.875935,0.2,0.0,0.2,0.2,69987.05051540794,3.6929274636433975,69982.32912852967,69991.91702175705,29021.38887493685,3.7177737149395806,29016.491770552417,29026.150356144844,-131.85358298580655,18.063578036350926,-158.23690524607989,-105.47243461815115,-0.11087357728174033,0.03155622409149771,-0.1621327218264274,-0.0710940044380258,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,98876.4749337817,18.069664094841002,98850.0804467066,98902.86526368688
omega,Fe-1.15Cu_wt,CU,100,550.0,2.0161244640699776,0.0004802920842722411,2.015422876283085,2.016825899174971,0.9604433521534234,0.00018077662279810712,0.9601852795215396,0.960711058208494,0.9604448616125545,0.0001792093667458215,0.9601877391362112,0.9607049664233004,0.8774066666666667,9.185586535437445e-05,0.87725,0.877545,0.2,0.0,0.2,0.2,70337.63090421903,5.920794047046915,70328.85257824884,70346.24563369523,29573.570332290677,5.965010393466653,29564.89593727026,29582.415918503622,-173.33713895237608,23.754097568296988,-208.03598629489056,-138.64544349818016,-0.186860015538843,0.05024755572611515,-0.2628207333744872,-0.1188952815161935,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,99737.6772375418,23.760049408950756,99702.9696897242,99772.3772321858
omega,Fe-1.15Cu_wt,CU,100,575.0,2.033102678668394,0.0006207975060995394,2.0321958087157546,2.0340092747336613,0.953135103347383,0.0002678781329615702,0.9527227769584942,0.9535040269584942,0.9531290115621892,0.0002678781329614542,0.9527166851733004,0.9534979351733004,0.8793355555555555,0.00013484816564485603,0.87911,0.879595,0.2,0.0,0.2,0.2,70747.32333421518,9.23820758999848,70733.72034984673,70761.64226512934,30054.556080917486,9.321611115456172,30040.116776740608,30068.27703045814,-223.98574891576123,30.708731098480467,-268.8462745011299,-179.1363312625847,-0.3041524914808519,0.0858599238983729,-0.4244486353535934,-0.1838895331397453,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,100577.58951372543,30.710852626747414,100532.72665716836,100622.43882107422
omega,Fe-1.15Cu_wt,CU,100,600.0,2.049593528317493,0.0007899989204631132,2.048439415633028,2.050747150460551,0.9447181863640929,0.00036095967660816874,0.9441982763642516,0.9452812267150932,0.9447230399120663,0.0003647204727365861,0.9441937445523804,0.9452723318044308,0.8811833333333333,0.000273701479718244,0.88078,0.881575,0.2,0.0,0.2,0.2,71218.59143806498,13.615972225292365,71198.42527939896,71238.66255440166,30460.225704955144,13.75766322399261,30439.962498432036,30480.62004685861,-284.9422891619787,39.09008923704395,-342.0513846183728,-227.8594265533891,-0.48300799174823617,0.1331710795311042,-0.6960502732871843,-0.3040929968598315,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,101393.3918458664,39.08124659531486,101336.2978913659,101450.46153328344
omega,Fe-1.15Cu_wt,CU,100,625.0,2.0655396635104872,0.0009911647280127975,2.06409155632036,2.0669869323740926,0.935240333548156,0.0005086576396121247,0.9344972271569868,0.9359662059172488,0.9352342285731462,0.0005028456983050717,0.934491134270752,0.9359502930065274,0.8817166666666666,0.0002872498912097338,0.881285,0.88215,0.2,0.0,0.2,0.2,71750.80268070487,20.03856021792034,71722.19833328201,71780.45374776836,30789.559190377608,20.27608664564507,30759.577199889296,30818.52017256749,-357.3696818479799,49.07016773469892,-429.059688655445,-285.71908743742216,-0.7450353706922764,0.20083041922960357,-1.0495260258455998,-0.468315673865244,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,102182.24715386382,49.03291909478087,102110.6092911682,102253.84354454635
omega,Fe-1.15Cu_wt,CU,100,650.0,2.0808840388277203,0.00122763850298459,2.0790902501452484,2.082676414090488,0.9246905570820181,0.0006999833362351845,0.9236597411097958,0.9257300536097958,0.9246864008879628,0.0006990441471942283,0.9236512446379628,0.9257215571379628,0.8823016666666667,0.00016607603680244786,0.88201,0.88251,0.2,0.0,0.2,0.2,72342.7948286139,28.481380335727444,72300.7926312657,72384.55837711353,31042.105132988312,28.88890194980671,30999.77188628515,31084.74872099402,-442.4443012726131,60.825641968490125,-531.3316691336298,-353.6436191504297,-1.1222595222697234,0.3136097118854915,-1.6150084406184786,-0.6844391918125616,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,102941.33340080733,60.73127674263694,102852.59467468545,103030.00220505644
omega,Fe-1.15Cu_wt,CU,100,675.0,2.0955702798281375,0.0015029102689521816,2.093373975465937,2.0977642577242914,0.9131590856866959,0.0009578391303087248,0.911756142611503,0.914549111361503,0.913152351550657,0.0009592507953532318,0.9117482654984264,0.9145412342484264,0.8837672222222221,0.00036448689200631296,0.883285,0.88445,0.2,0.0,0.2,0.2,72991.10880013635,40.74358243370429,72932.20811407983,73050.33929412166,31219.804281640107,41.418224289658475,31159.64074209069,31279.73946519089,-541.392614267251,74.56104497099528,-650.3624235188536,-432.5656841073615,-1.6587244112367594,0.4633279268365997,-2.3745894519468345,-1.0165224842785263,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,103667.86174309796,74.34897100506542,103559.21056629992,103776.3978296207
omega,Fe-1.15Cu_wt,CU,100,700.0,2.109542499257866,0.0018207862226351968,2.106881196691265,2.112200054286681,0.900728697494646,0.0012791350280896632,0.8988461793582969,0.9025946918538452,0.9007220362265846,0.0012869796810697103,0.8988467080343107,0.9025945590841316,0.8845866666666667,0.00014328729880906218,0.88436,0.884765,0.2,0.0,0.2,0.2,73690.21934573482,56.233347032286254,73608.81883994653,73772.8617310377,31326.78322288912,57.32171584044406,31242.6532953538,31409.86544878811,-655.5432575892521,90.48848302101052,-787.8249691077395,-523.4959602823328,-2.3918727480612265,0.676065222949578,-3.4465193100001383,-1.482380547055757,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,104359.06743828663,90.07429443378606,104227.4128003169,104490.53668556213
omega,Fe-1.15Cu_wt,CU,110,400.0,2.103214956309528,0.00011551602402297885,2.103046216109761,2.1033836596939275,0.8770002868944866,0.0001430070484146111,0.8767876132833755,0.8771977695333755,0.8770039130178571,0.0001430070484146111,0.876791239406746,0.8772013956567459,0.8837838888888889,6.097016574615223e-05,0.883725,0.8839,0.2,0.0,0.2,0.2,52763.1538410625,5.0692242342036415,52755.98238519295,52770.48645324373,20836.815739923204,5.076840049710446,20829.472595230138,20843.998491969734,-10.654936687071887,1.4605950181866145,-12.78846823181982,-8.521892508408127,-0.0008551750829983777,0.0002604542715271522,-0.001118794663266,-0.0004096863378019,-18.8546174162555,2.5875310773088747,-22.63465061674469,-15.076330185526528,0.0,0.0,0.0,0.0,73570.45917170729,4.040750520330194,73564.55663951945,73576.36041609358
omega,Fe-1.15Cu_wt,CU,110,425.0,2.124441274271876,0.00016428415852407936,2.1242012772841394,2.1246811817629068,0.8514225669885502,0.00023985310605033618,0.8510802074685417,0.8517798887410409,0.8514227377200916,0.00023465362879775256,0.8510838335919122,0.8517665541333951,0.8852972222222222,0.00010133826742376835,0.88508,0.885405,0.2,0.0,0.2,0.2,53713.53193938046,8.415056978081628,53701.00561330553,53725.73828281572,20641.393774586366,8.433487748140653,20629.162261336547,20653.949027413822,-15.444564746132626,2.1188279689200757,-18.54014114247572,-12.350542185627988,-0.0016975012112840668,0.0004983230011608381,-0.0022429176730584,-0.001080100681905,-26.523677689254185,3.645786469566009,-31.85157725998803,-21.201183799481424,0.0,0.0,0.0,0.0,74312.95577403023,5.746659865167706,74304.5606793992,74321.34773806648
omega,Fe-1.15Cu_wt,CU,110,450.0,2.144534002567675,0.00022495728800414218,2.144205332876034,2.144862475106723,0.8235725264046851,0.0003638851201167138,0.8230430125157964,0.8240977000157963,0.8235784118522048,0.00036388512011672347,0.8230488979633162,0.824103585463316,0.8859633333333333,0.00012077872329178324,0.88584,0.886175,0.2,0.0,0.2,0.2,54748.09150268119,13.51120523479442,54728.59158896848,54767.75257270558,20325.180127006126,13.55229616931067,20305.462713292,20344.74284673881,-21.600755182050698,2.9670636532172843,-25.935856806608765,-17.26871204122927,-0.003138084648602711,0.0004310617055067075,-0.00376790057088,-0.0025087185803984,-35.86832660334449,4.942601660093388,-43.09226699642516,-28.65468600459653,0.0,0.0,0.0,0.0,75015.79940981726,7.86900593439243,75004.30254400367,75027.28937923317
omega,Fe-1.15Cu_wt,CU,110,475.0,2.1634376196804523,0.00029830233927363275,2.163001715902023,2.1638731136730383,0.7939435334918408,0.0005476948873254187,0.7931397524099927,0.794742248314572,0.7939321545786978,0.0005499889479657365,0.7931318752969162,0.7947377558951707,0.8874516666666667,9.96242942258464e-05,0.887325,0.887575,0.2,0.0,0.2,0.2,55849.83197159112,19.94445106776161,55820.77300086757,55879.24678466852,19903.428992436315,20.028090619784006,19873.898661551717,19932.617260459643,-29.310495933743066,4.0327483131344835,-35.20396741377531,-23.423389561721702,-0.005880346552061377,0.0016676852879451212,-0.0085822682477099,-0.0041088953152262,-46.89665132491302,6.483958922401535,-56.37768939241784,-37.436296352788624,0.0,0.0,0.0,0.0,75677.04793642223,10.434615827794195,75661.80002225276,75692.28151628288
