alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,39000,0.2,32846,39000,0.8422051282051282,-0.047427761197084896,-0.023713880598542448,85701.00000003127,326.5195125567142,-0.02207525274302466,-0.13245151551601525,-0.17660202068802033,0.0,86027.18838379905,1e-12,1e-12,1e-12,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,40000,0.2,33684,40000,0.8421,0.3606523702847597,0.22287413107201454,85701.00000003127,5112.056089750511,-0.02207525274302466,-7.72842073945013,-20.968862057863053,0.0,90784.33673173172,1e-12,0.246588011671557,0.11268184206664397,0.04881027774664362
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,41000,0.2,34526,41000,0.8420975609756097,0.8199973724725047,0.5311743203344094,86632.7380889095,15045.230348442235,-4.588961663274952,-37.28645608307924,-96.49363528409656,0.0,101539.59938432126,0.029790835264418197,0.5250973656705336,0.18639189585583513,0.12614503688280268
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,42000,0.2,35377,42000,0.8423095238095238,0.9198720783415754,0.7465373186244619,93058.01265993355,17749.070470291244,-36.08225304269607,-66.43615950392004,-112.43830884809236,0.0,110592.12640883008,0.2352287137331066,0.5350224854918977,0.1970486403166559,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,43000,0.2,36231,43000,0.8425813953488372,0.17652842418865172,-0.023713880598542448,85701.00000003127,3465.4998117293244,-0.02207525274302466,0.7014717793312437,-14.260060177781885,0.0,89152.91914810942,1e-12,1e-12,1e-12,0.22395618538673664
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,44000,0.2,37102,44000,0.8432272727272727,0.49343212274361614,0.047656728192858946,86457.64323543796,9886.007155167106,-3.730739469271995,1.698731279200142,-66.25312479646925,0.0,96275.36525761853,0.02419245735381597,0.047178151439585425,1e-12,0.46948927515029965
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,45000,0.2,37950,45000,0.8433333333333334,0.6394314920057903,-0.023713880598542448,85701.00000003127,13344.52970975893,-0.02207525274302466,-22.379487717340687,-89.70531101869133,0.0,98933.42283580144,1e-12,1e-12,0.5243766759180192,0.16248257728685597
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,46000,0.2,38813,46000,0.8437608695652173,0.8225573240573513,0.5941417510891844,96342.63691887098,13077.493683925164,-52.181740732316264,-38.940228462910525,-64.57278337874351,0.0,109264.43585022217,0.34024932131398167,0.2776063103757453,0.1029788418993326,0.14915061166937668
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,47000,0.2,39655,47000,0.8437234042553191,0.32434691546657113,0.11302416433029504,89977.6187498044,4216.110613319474,-20.98379430716073,-1.4547260529386699,-14.84502288646798,0.0,94156.4458198773,0.1367380449298375,1e-12,0.04967290740219329,0.18536372433462525
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,48000,0.2,40498,48000,0.8437083333333333,1.7651130485487325,0.7435987952869035,85701.00000003127,44732.16131474866,-0.02207525274302466,-99.03261398217093,-401.26741323210763,0.0,129932.8392123129,1e-12,0.7673126758864459,0.21835819223494438,0.826869941627427
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,49000,0.2,41340,49000,0.8436734693877551,1.010497469414629,0.5165863274790914,88720.16136911493,19954.1372124595,-14.820404517431326,-78.6710015544044,-133.72179134506948,0.0,108447.08538415752,0.09653285623352478,0.4437673518461091,0.4934561515325922,0.024168871003487857
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,50000,0.2,42183,50000,0.84366,0.582148613293481,0.3148134210144914,90587.33604703503,7504.501958020079,-23.972305426569058,-19.512057787183327,-27.0658585631757,0.0,98021.28778327818,0.15623278038808533,0.18229452122694853,0.128828159845476,0.16222091303405603
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,51000,0.2,43035,51000,0.8438235294117648,0.13982549772826336,-0.023713880598542448,85701.00000003127,2694.357307599296,-0.02207525274302466,1.26206102616669,-9.793657870658906,0.0,88386.80363553333,1e-12,1e-12,0.18725325892634828,1e-12
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,52000,0.2,43897,52000,0.844173076923077,1.149994796209681,0.8245555708923248,106436.25020247574,22839.40713138796,-101.65528473389118,-46.98756553229055,-162.5694185028812,0.0,128964.44506509462,0.6629764633443704,0.18529298814849676,0.10152681416959025,0.24762629174830855
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,53000,0.2,44741,53000,0.8441698113207547,0.43072014845982276,-0.023713880598542448,85701.00000003127,8213.953937778566,-0.02207525274302466,-7.452175741582919,-47.29116454331954,0.0,93860.1885222722,1e-12,1e-12,0.39245487999501194,0.08569302966389572
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,54000,0.2,45595,54000,0.8443518518518518,0.20540058660995308,0.15427161076939516,91182.7334591817,2854.195826350996,-26.890628056990103,0.6696070551173963,-9.70241553183957,0.0,94001.00584899899,0.17526966042256212,0.002715830947375507,1e-12,0.07484285644010036
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,55000,0.2,46477,55000,0.8450363636363636,0.5993253896807235,0.434388553203405,91489.18175384727,9298.758141545492,-28.392675219325106,-12.576145865647542,-40.703990179233514,0.0,100706.26708412856,0.18506785454182312,0.2730345792621244,1e-12,0.18865071707686087
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,56000,0.2,47305,56000,0.8447321428571428,0.9108670834920445,0.11823297686646211,85701.00000003127,18873.557316723578,-0.02207525274302466,-38.740687891537426,-137.67776271880095,0.0,104398.11679089179,1e-12,0.14194685746600458,0.17665241411990823,0.6396955731062166
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,57000,0.2,48165,57000,0.845,0.6658241931259385,-0.01580007433625207,85701.00000003127,13351.398271638289,-0.02207525274302466,-29.733337216283797,-86.0328367314382,0.0,98936.6100224691,1e-12,0.00791380626329038,0.2086384558984199,0.4966996921643132
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,58000,0.2,49046,58000,0.8456206896551725,0.9753765982106091,0.42596141076453764,88851.41919899636,19134.352022612955,-15.463760849770523,-12.78117646150097,-128.81636053371605,0.0,107828.70992376433,0.10072961542337325,0.34894567594170683,0.02414302143410285,0.5489860466125109
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,59000,0.2,49883,59000,0.8454745762711865,1.0122187739292452,0.35698239008724697,87256.38093353384,19219.612461935732,-7.645728437261372,-77.80878879465024,-125.03934530100811,0.0,106265.49953293666,0.04973081782945709,0.33096545285833234,0.5397583465456854,0.1391919178968552
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,60000,0.2,50730,60000,0.8455,0.5579112790563506,0.4678219049269694,85701.00000003127,10929.561266591087,-0.02207525274302466,-7.033165190314099,-73.6336641724492,0.0,96549.87236200686,1e-12,0.49153578552651184,0.066358865633141,0.04744438909678269
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,61000,0.2,51593,61000,0.8457868852459016,1.494308718970116,0.4422473557078786,85701.00000003127,33143.25795767068,-0.02207525274302466,-171.9878431278735,-245.97182586337254,0.0,118426.27621345797,1e-12,0.46596123630742103,0.6462211745756471,0.4295540692871329
Fe-3.8W_wt,W,110,550.0,823.15,0.011856940300271224,4,2,0.0,1.0,78.5109838156311,CALPHAD_LSQ,False,62000,0.2,52453,62000,0.8460161290322581,0.4568463530262152,0.44702515647773755,96168.69384634624,7501.139283288492,-51.3291639582189,-13.3559816982004,-37.765197657399504,0.0,103567.38278632092,0.3346877697571097,0.13605126732117034,0.03353507714802003,1e-12
