alloy,solute,plane,T_C,T_K,xB_bulk,L,seed,A_scale,omega_scale,omega_Jmol,omega_source,include_elastic,step,delta,accepted_total,proposed_total,acc_total,ads_total,ads_first2,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,yB_L1,yB_L2,yB_L3,yB_L4
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,58000,0.2,51439,58000,0.8868793103448276,0.90191451813293,0.5688040557975869,90369.8209267729,9000.924567322623,-200.2044182603571,-234.35694967168197,-338.5837533820136,0.0,98597.60037278147,0.2814054350740969,0.36157524883524705,0.1812427497083603,0.22604434073874
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,59000,0.2,52325,59000,0.886864406779661,1.3514237429467393,0.6712277226978043,88692.92965192346,17548.524519731225,-128.67504655408678,-522.8284251931174,-818.8544398497307,0.0,104771.09626005775,0.18033359570133883,0.5650707551082226,0.3272143102338928,0.4271583381267993
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,60000,0.2,53220,60000,0.887,0.15189113308279067,-0.0741766281097571,85701.0000000166,2710.8189437706774,-1.051478228540583,-1.8378240226787865,-82.97254037304572,0.0,88325.95710116302,1e-12,1e-12,0.03617504560479733,0.2640693436995075
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,61000,0.2,54117,61000,0.8871639344262295,0.9729385035384595,0.5021976012273459,85701.0000000166,13624.781736062912,-1.051478228540583,-162.32386736979055,-640.5185158758596,0.0,98521.88787460532,1e-12,0.576374229338103,0.18312908310106008,0.36178844732181065
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,62000,0.2,55019,62000,0.8874032258064516,0.6375856702724673,-0.0741766281097571,85701.0000000166,14997.368238121478,-1.051478228540583,82.81868367825074,-863.6358178127899,0.0,99916.499625775,1e-12,1e-12,0.7859389264929815,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,63000,0.2,55907,63000,0.8874126984126984,0.31757347473401765,0.39175010284377476,88397.76123555859,4181.292813789595,-116.08436063021281,-38.07840240167065,-136.6814213494532,0.0,92288.20986496685,0.16254280913443994,0.3033839218210919,1e-12,1e-12
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,64000,0.2,56797,64000,0.887453125,0.457702025390594,0.027308400610254836,85701.0000000166,4823.711380228159,-1.051478228540583,-69.28315210026966,-171.6066304855565,0.0,90282.77011943038,1e-12,0.10148502872101194,0.16830293346079017,0.33626731943130606
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,65000,0.2,57697,65000,0.8876461538461539,1.2599043425052316,0.3108629582598225,88796.69585013113,16307.379264902496,-133.10129116127496,-481.3698169167483,-770.6194054528237,0.0,103718.98460150279,0.18658793113433195,0.1984516552372477,0.4599668234676621,0.5632511888895041
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,66000,0.2,58592,66000,0.8877575757575757,0.5447295862529257,0.18740829167363626,85701.0000000166,6817.356123672028,-1.051478228540583,-110.49323933706624,-271.1608280226102,0.0,92135.65057810041,1e-12,0.26158491978439335,0.3914656003850865,0.04003232230595998
Fe-6.207Mo_wt,MO,110,550.0,823.15,0.03708831405587855,4,2,0.0,1.0,382.2047720910872,CALPHAD_LSQ,False,67000,0.2,59483,67000,0.8878059701492538,0.699210622873069,0.2749411617622987,89995.58371700595,6283.457359483094,-184.24097871885164,-100.32010913900729,-219.79400020672793,0.0,95774.68598842445,0.25884890817209505,0.09026888170196073,0.21956707967410333,0.27887900954842404
